"Namespace","Key","SourceString","LocalizedString"
"Masteries/st_mastery_earth_actives","EarthEnchantment_Mod_FireImbuement_1Description","<me_Aura>Aura</> grants you and allies <b>+{DmgMod}|round()</> Weapon <me_FireDam>Fire Damage</>.\r\nGrants you <b>100%</> Weapon Damage converted to <me_FireDam>Fire Damage</>.\r\n<b>+{ReservedMPMod}|round()</> Energy <me_Reserve>reserved</>.","<me_Aura>Аура</> дает вам и союзникам <b>+{DmgMod}|round()</> <me_FireDam>урона огнем</> от оружия.\nДает вам <b>100%</> преобразования урона оружием в <me_FireDam>урон огнем</>.\n<b>+{ReservedMPMod}|round()</> <me_Reserve>занимаемой</> энергии."
"Masteries/st_mastery_earth_actives","EarthEnchantment_Mod_FireImbuement_2DescriptionShort","<me_Aura>Aura</> grants you and allies <b>+{DmgMod}|round()</> Weapon <me_FireDam>Fire Damage</>.\r\nGrants you <b>100%</> Weapon Damage converted to <me_FireDam>Fire Damage</>.","<me_Aura>Аура</> дает вам и союзникам <b>+{DmgMod}|round()</> <me_FireDam>урона огнем</> от оружия.\nДает вам <b>100%</> преобразования урона оружием в <me_FireDam>урон огнем</>."
"Masteries/st_mastery_earth_actives","EarthEnchantment_Mod_StoneImbuement_0Name","Stone Imbuement","Каменное воплощение"
"Masteries/st_mastery_earth_actives","EarthEnchantment_Mod_StoneImbuement_1Description","<me_Aura>Aura</> grants you and allies <b>+{DmgMod}|round()</> Weapon <me_StrikeDam>Strike Damage</>.\r\nGrants you <b>100%</> Weapon Damage converted to <me_StrikeDam>Strike Damage</>.\r\n<b>+{ReservedMPMod}|round()</> Energy <me_Reserve>reserved</>.","<me_Aura>Аура</> дает вам и союзникам <b>+{DmgMod}|round()</> <me_StrikeDam>дробящего урона</> от оружия.\nДает вам <b>100%</> преобразования урона оружием в <me_StrikeDam>дробящий урон</>.\n<b>+{ReservedMPMod}|round()</> <me_Reserve>занимаемой</> энергии."
"Masteries/st_mastery_earth_actives","EarthEnchantment_Mod_StoneImbuement_2DescriptionShort","<me_Aura>Aura</> grants you and allies <b>+{DmgMod}|round()</> Weapon <me_StrikeDam>Strike Damage</>.\r\nGrants you <b>100%</> Weapon Damage converted to <me_StrikeDam>Strike Damage</>.","<me_Aura>Аура</> дает вам и союзникам <b>+{DmgMod}|round()</> <me_StrikeDam>дробящего урона</> от оружия.\nДает вам <b>100%</> преобразования урона оружием в <me_StrikeDam>дробящий урон</>."
"Masteries/st_mastery_earth_actives","EarthEnchantment_Mod_HeavyImpact_0Name","Heavy Impact","Тяжелый удар"
"Masteries/st_mastery_earth_actives","EarthEnchantment_Mod_HeavyImpact_1Description","Grants 10/20/30% more Poise Damage. +15/30/45 Energy <me_Reserve>reserved</>.","Дает +10/20/30% колеблющегося урона. +15/30/45 <me_Reserve>занимаемой</> энергии."
"Masteries/st_mastery_earth_actives","EarthEnchantment_Mod_EarthEnhancement_0Name","Earth Enhancement","Зачарование земли"
"Masteries/st_mastery_earth_actives","EarthEnchantment_Mod_EarthEnhancement_1Description","<me_Aura>Aura</> grants an additional <b>{DmgMod_UI}|round()%</> increased <me_FireDam>Fire</> and <me_Physical>Physical Damage</>.\r\n<b>+{ReservedMPMod}|round()</> Energy <me_Reserve>reserved</>.","Аура дополнительно дает <b>+{DmgMod_UI}|round()%</> <me_Physical>физического урона</> и <me_FireDam>урона огнем</>.\n<b>+{ReservedMPMod}|round()</> <me_Reserve>занимаемой</> энергии."
"Masteries/st_mastery_earth_actives","EarthEnchantment_Mod_Conservation_0Name","Conservation","Сохранение"
"Masteries/st_mastery_earth_actives","EarthEnchantment_Mod_Conservation_1Description","<b>{ReservedMPMod}|round()</> Energy <me_Reserve>reserved</>.","<b>{ReservedMPMod}|round()</> <me_Reserve>занимаемой</> энергии."
"Masteries/st_mastery_earth_actives","Earthquake_0Name","Earthquake","Землетрясение"
"Masteries/st_mastery_earth_actives","Earthquake_1Description","Conjure an Earthquake around you. \r\nIts effect increases in Stages for every <b>{data.ChargeTimePerStage}|fmt(min_frac=1,max_frac=1)s</> you <me_Channel>channel</>.\r\nReleasing after reaching Stage <b>1</> deals {AbilityDamage[Dmg1]} in a <b>{data.Radius_UI}|fmt(min_frac=1,max_frac=1)m</> radius.\r\nDeals <b>120%</> more Damage per additional Stage.\r\nStage <b>2</> <me_Stun>stuns</> for <b>0.6s</>.","Вызывает землетрясение вокруг вас.\r\nЕго эффект увеличивается на одну стадию каждые <b>{data.ChargeTimePerStage}|fmt(min_frac=1,max_frac=1) сек.</> <me_Channel>поддержания</> умения.\r\nПрекращение <me_Channel>поддерживания</> при накоплении <b>первой</> стадии наносит {AbilityDamage[Dmg1]} в <b>{data.Radius_UI}|fmt(min_frac=1,max_frac=1)м</> области.\r\nНаносит на <b>120%</> больше урона за каждую дополнительную стадию.\r\n<b>Вторая</> стадия <me_Stun>оглушает</> врагов на <b>0.6 сек.</>"
"Masteries/st_mastery_earth_actives","Earthquake_Mod_Trembles_0Name","Trembles","Дрожь"
"Masteries/st_mastery_earth_actives","Earthquake_Mod_Trembles_1Description","While <me_Channel>channeling</>, enemies are <me_Slow>slowed</> by <b>{Slow_UI}|round()%</> within <b>{Radius_UI}|fmt(min_frac=1,max_frac=1)m</> of you.\r\n<b>+{MPCostMod}|round()</> Energy Cost.\r\n<b>+{MPTickCostMod_UI}|round()</> Energy Cost per second.","При <me_Channel>поддержании</> умения враги <me_Slow>замедляются</> умения на <b>{Slow_UI}|round()%</> в <b>{Radius_UI}|fmt(min_frac=1,max_frac=1)м</> области вокруг.\n<b>+{MPCostMod}|round()</> расхода энергии.\n<b>+{MPTickCostMod_UI}|round()</> расхода энергии в секунду."
"Masteries/st_mastery_earth_actives","Earthquake_Mod_Trembles_2DescriptionShort","While <me_Channel>channeling</>, enemies are <me_Slow>slowed</> by <b>{Slow_UI}|round()%</> within <b>{Radius_UI}|fmt(min_frac=1,max_frac=1)m</> of you.\r\n<b>+{MPCostMod}|round()</> Energy Cost.\r\n<b>+{MPTickCostMod_UI}|round()</> Energy Cost per second.","При <me_Channel>поддержании</> умения враги <me_Slow>замедляются</> умения на <b>{Slow_UI}|round()%</> в <b>{Radius_UI}|fmt(min_frac=1,max_frac=1)м</> области вокруг.\n<b>+{MPCostMod}|round()</> расхода энергии.\n<b>+{MPTickCostMod_UI}|round()</> расхода энергии в секунду."
"Masteries/st_mastery_earth_actives","Earthquake_Mod_Aftershock_0Name","Aftershock","Афтершок"
"Masteries/st_mastery_earth_actives","Earthquake_Mod_Aftershock_1Description","Creates an aftershock <b>1s</> after release.\r\nDeals <b>{Damage}|round()</> <me_StrikeDam>Strike Damage</> in a <b>{Radius_UI}|fmt(min_frac=1,max_frac=1)m</> radius once per Stage reached.\r\n<b>+{MPCostMod}|round()</> Energy Cost.\r\n<b>+{MPTickCostMod_UI}|round()</> Energy Cost per second.","Создает афтершок спустя <b>1 сек.</> после высвобождения умения.\nНаносит <b>{Damage}|round()</> <me_StrikeDam>дробящего урона</> в <b>{Radius_UI}|fmt(min_frac=1,max_frac=1)м</> области за каждую стадию.\n<b>+{MPCostMod}|round()</> расхода энергии.\n<b>+{MPTickCostMod_UI}|round()</> расхода энергии в секунду."
"Masteries/st_mastery_earth_actives","Earthquake_Mod_Aftershock_2DescriptionShort","<b>1s</> after release deals <b>{Damage}|round()</> <me_StrikeDam>Strike Damage</> in a <b>{Radius_UI}|fmt(min_frac=1,max_frac=1)m</> radius once per Stage reached.","Через <b>1 сек.</> после прекращения <me_Channel>поддержания</> наносит <b>{Damage}|round()</> <me_StrikeDam>дробящего урона</> в <b>{Radius_UI}|fmt(min_frac=1,max_frac=1)м</> области за каждую стадию землетрясения."
"Masteries/st_mastery_earth_actives","Earthquake_Mod_StoneProtection_0Name","Stone Protection","Каменная защита"
"Masteries/st_mastery_earth_actives","Earthquake_Mod_StoneProtection_1Description","After reaching Stage <b>1</>, while charging you gain <me_Unstoppable>Unstoppable</> and take <b>{DmgRedMod_UI}|round()%</> reduced Damage.\r\n<b>+{MPCostMod}|round()</> Energy Cost.\r\n<b>+{MPTickCostMod_UI}|round()</> Energy Cost per second.","Накопление  <b>первой</> стадии дает <me_Unstoppable>неудержимость</> и <b>+{DmgRedMod_UI}|round()%</> снижения получаемого урона.\n<b>+{MPCostMod}|round()</> расхода энергии.\n<b>+{MPTickCostMod_UI}|round()</> расхода энергии в секунду."
"Masteries/st_mastery_earth_actives","Earthquake_Mod_StoneProtection_2DescriptionShort","After reaching Stage <b>1</>, while charging you gain <me_Unstoppable>Unstoppable</> and take <b>{DmgRedMod_UI}|round()%</> reduced Damage.","Накопление <b>первой</> стадии дает <me_Unstoppable>неудержимость</> и <b>+{DmgRedMod_UI}|round()%</> снижения получаемого урона."
"Masteries/st_mastery_earth_actives","Earthquake_Mod_ExtendedCharge_0Name","Extended Charge","Продлевание заряда"
"Masteries/st_mastery_earth_actives","Earthquake_Mod_ExtendedCharge_1Description","<b>+1</> Maximum Stage.\r\nWhen you gain a Stage, gain <me_Overwhelm>Overwhelm</>.","<b>+1</> предела стадий.\nПри накоплении стадии дает <me_Overwhelm>сокрушение</>."
"Masteries/st_mastery_earth_actives","Earthquake_Mod_HeavyImpact_0Name","Heavy Impact","Тяжелый удар"
"Masteries/st_mastery_earth_actives","Earthquake_Mod_HeavyImpact_1Description","<b>{DmgOWMod_UI}|round()%</> more Damage per <me_Overwhelm>Overwhelm</>.\r\n<b>+{MPCostMod}|round()</> Energy Cost.\r\n<b>+{MPTickCostMod_UI}|round()</> Energy Cost per second.","<b>+{DmgOWMod_UI}|round()%</> урона за каждый заряд <me_Overwhelm>сокрушения</>.\n<b>+{MPCostMod}|round()</> расхода энергии.\n<b>+{MPTickCostMod_UI}|round()</> расхода энергии в секунду."
"Masteries/st_mastery_earth_actives","Earthquake_Mod_HeavyImpact_2DescriptionShort","<b>{DmgOWMod_UI}|round()%</> more Damage per <me_Overwhelm>Overwhelm</>.","<b>{DmgOWMod_UI}|round()%</> урона за каждый заряд <me_Overwhelm>сокрушения</>."
"Masteries/st_mastery_earth_actives","Earthquake_Mod_FastChannel_0Name","Fast Channel","Скорость поддержания"
"Masteries/st_mastery_earth_actives","Earthquake_Mod_FastChannel_1Description","<b>{ASMod_UI}|round()%</> more Action Speed.\r\n<b>+{MPCostMod}|round()</> Energy Cost.\r\n<b>+{MPTickCostMod_UI}|round()</> Energy Cost per second.","<b>+{ASMod_UI}|round()%</> скорости накопления стадий.\n<b>+{MPCostMod}|round()</> расхода энергии.\n<b>+{MPTickCostMod_UI}|round()</> расхода энергии в секунду."
"Masteries/st_mastery_earth_actives","RingOfFlame_0Name","Ring of Flame","Кольцо огня"
"Masteries/st_mastery_earth_actives","RingOfFlame_1Description","Active: On use grants <b>20%</> increased Movement Speed and <b>30%</> increased <me_FireDam>Fire Damage</> for <b>6s</>.\r\n\r\nPassive: While Ring of Flame has <me_Amplify>Amplify</>, deals <b>{data.Dmg}|round()</> <me_FireDam>Fire Damage</> every <b>0.5s</> in a <b>{data.Radius_UI}|fmt(min_frac=1,max_frac=1)m</> radius around you. This deals <b>15%</> more damage and has <b>5%</> increased radius per <me_Amplify>Amplify</>.\r\n\r\nGains <b>5</> <me_Amplify>Amplify</> on use and while active gains <me_Amplify>Amplify</> for every <b>{data.RequiredMP}|round()</> Energy you spend globally.\r\nMax <b>{data.AmplifyMax}|round()</> stacks. Stacks last <b>3s</>.","При применении: дает <b>+20%</> скорости движения и <b>+30%</> <me_FireDam>урона огнем</> в течение <b>6 сек.</>\r\n\r\nПассивно: при наличии зарядов <me_Amplify>усиления</> наносит <b>{data.Dmg}|round()</> <me_FireDam>урона огнем</> каждые <b>0.5 сек.</> в <b>{data.Radius_UI}|fmt(min_frac=1,max_frac=1)м</> области вокруг. Каждый заряд <me_Amplify>усиления</> повышает урон на <b>15%</> и область на <b>5%</>.\r\n\r\nПолучает <b>5</> зарядов <me_Amplify>усиления</> при применении и, пока кольцо огня активно, еще по <b>1</> заряду за каждые <b>{data.RequiredMP}|round()</> расходуемой энергии на любые умения, вплоть до <b>{data.AmplifyMax}|round()</> зарядов. Заряды <me_Amplify>усиления</> держатся <b>3 сек.</>"
"Masteries/st_mastery_earth_actives","RingOfFlame_Mod_Permanency_0Name","Permanency","Постоянство"
"Masteries/st_mastery_earth_actives","RingOfFlame_Mod_Permanency_1Description","Turns the skill into a sustained skill, so it is always active.\nNo Cooldown. No bonuses on use.\nReserves <b>+60</> Energy.","Превращает умение в постоянное с бесконечной длительностью.\nБез времени перезарядки.\nБез бонусов при применении.\n<b>+60</> занимаемой энергии."
"Masteries/st_mastery_earth_actives","RingOfFlame_Mod_Permanency_4Ability_Description","Deals <b>{data.Dmg}|round()</> <me_FireDam>Fire Damage</> every <b>0.5s</> in a <b>{data.Radius_UI}|fmt(min_frac=1,max_frac=1)m</> radius around you. This deals <b>20%</> more damage and has <b>5%</> increased radius per <me_Amplify>Amplify</>.\n\nWhile active gains Amplifyfor every <b>{data.RequiredMP}|round()</> Energy spent. Max <b>{data.AmplifyMax}|round()</> stacks. Amplifystacks last <b>3s</> independently.","Наносит <b>{data.Dmg}|round()</> <me_FireDam>урона огнем</> каждые <b>0.5 сек.</> в <b>{data.Radius_UI}|fmt(min_frac=1,max_frac=1)м</> области вокруг. Каждый заряд <me_Amplify>усиления</> повышает урон на <b>20%</> и область на <b>5%</>.\n\nПока активно, дает заряд <me_Amplify>усиления</> за каждые <b>{data.RequiredMP}|round()</> расходуемой энергии, вплоть до <b>{data.AmplifyMax}|round()</> зарядов. Заряды <me_Amplify>усиления</> держатся <b>3 сек.</> независимо друг от друга."
"Masteries/st_mastery_earth_actives","RingOfFlame_Mod_WeakeningHeat_0Name","Weakening Heat","Ослабляющий жар"
"Masteries/st_mastery_earth_actives","RingOfFlame_Mod_WeakeningHeat_1Description","Enemies inside the <me_Aura>Aura</> get <b>{ResRed_UI}|round()%</> to <me_ColdDam>Cold</> <me_Resistance>Resistance</>, <me_FireDam>Fire</> <me_Resistance>Resistance</> and <me_Armor>Armor</> Value every second.\nMaximum is <b>{ResRedMax_UI}|round()%</>.","Враги в пределах ауры каждую секунду получают <b>{ResRed_UI}|round()%</> к <me_Resistance>сопротивлению</> <me_ColdDam>холоду</>, <me_Resistance>сопротивлению</> <me_FireDam>огню</> и <me_Armor>броне</>, вплоть до <b>{ResRedMax_UI}|round()%</>."
"Masteries/st_mastery_earth_actives","RingOfFlame_Mod_BlazingHeat_0Name","Blazing Heat","Палящий жар"
"Masteries/st_mastery_earth_actives","RingOfFlame_Mod_BlazingHeat_1Description","Deals up to <b>{DmgMod_UI}|round()%</> more Damage to enemies closer to the center.\nPermanency: <b>+{ReservedMPMod}|round()</> Energy <me_Reserve>reserved</>.","Повышает наносимый урон вплоть до <b>{DmgMod_UI}|round()%</> в зависимости от близости к центру.\nПостоянство: <b>+{ReservedMPMod}|round()</> <me_Reserve>занимаемой</> энергии."
"Masteries/st_mastery_earth_actives","RingOfFlame_Mod_BlazingHeat_2DescriptionShort","Deals up to <b>{DmgMod_UI}|round()%</> more Damage to enemies closer to the center.","Повышает наносимый урон вплоть до <b>{DmgMod_UI}|round()%</> в зависимости от близости к центру."
"Masteries/st_mastery_earth_actives","RingOfFlame_Mod_EnhancedAmplify_0Name","Enhanced Amplify","Усиление"
"Masteries/st_mastery_earth_actives","RingOfFlame_Mod_EnhancedAmplify_1Description","<b>+{AmplifyMod}|round()</> Maximum <me_Amplify>Amplify</>.\r\nPermanency: <b>+{ReservedMPMod}|round()</> Energy <me_Reserve>reserved</>.","<b>+{AmplifyMod}|round()</> предела <me_Amplify>усиления</>.\r\nПостоянство: <b>+{ReservedMPMod}|round()</> <me_Reserve>занимаемой</> энергии."
"Masteries/st_mastery_earth_actives","RingOfFlame_Mod_Overload_0Name","Overload","Перегрузка"
"Masteries/st_mastery_earth_actives","RingOfFlame_Mod_Overload_1Description","<b>{RadiusMod_UI}|round()%</> increased radius per <me_Overload>Overload</>.\n<b>{DmgMod_UI}|round()%</> more Damage per <me_Overload>Overload</>.","<b>+{RadiusMod_UI}|round()%</> области за каждый заряд <me_Overload>перегрузки</>.\n<b>+{DmgMod_UI}|round()%</> урона за каждый заряд <me_Overload>перегрузки</>."
"Masteries/st_mastery_earth_actives","RingOfFlame_Mod_ScorchingWeapon_0Name","Scorching Weapon","Пламенеющее оружие"
"Masteries/st_mastery_earth_actives","RingOfFlame_Mod_ScorchingWeapon_1Description","While Active grants <b>100%</> Weapon Damage converted to <me_FireDam>Fire</> and <b>{DmgMod_UI}|fmt(min_frac=0,max_frac=1)%</> increased <me_FireDam>Fire</> Weapon Damage per <me_Amplify>Amplify</>.\r\nOn use gains <b>+{AmplifyMod}|round()</> <me_Amplify>Amplify</>.","Пока активно, дает <b>100%</> преобразования урона оружием в <me_FireDam>урон огнем</> и <b>+{DmgMod_UI}|fmt(min_frac=0,max_frac=1)%</> <me_FireDam>урона огнем</> от оружия за каждый заряд <me_Amplify>усиления</>.\nПри применении дает <b>+{AmplifyMod}|round()</> <me_Amplify>усиления</>."
"Masteries/st_mastery_earth_actives","RingOfFlame_Mod_EmpoweringFlame_0Name","Empowering Flame","Усиливающийся огонь"
"Masteries/st_mastery_earth_actives","RingOfFlame_Mod_EmpoweringFlame_1Description","On use gains <b>+{AmplifyMod}|round()</> <me_Amplify>Amplify</>.\nBuff grants <b>{DmgMod_UI}|round()%</> increased Damage.","При применении дает <b>+{AmplifyMod}|round()</> <me_Amplify>усиления</>.\nБафф урона от применения умения повышается на <b>+{DmgMod_UI}|round()%</>."
"Masteries/st_mastery_earth_actives","VolcanicEruption_0Name","Volcanic Eruption","Извержение"
"Masteries/st_mastery_earth_actives","VolcanicEruption_1Description","The ground at target location breaks dealing <b>{dataDmgAlt2.StrikeMinDmgTotal}|round() - {dataDmgAlt2.StrikeMaxDmgTotal}|round()</> <me_StrikeDam>Strike Damage</> in a <b>{dataDmgAlt2.Radius_UI}|fmt(min_frac=0,max_frac=1)m</> radius and roots for <b>{dataDmgAlt2.HitRootDurationTotal}|fmt(min_frac=0,max_frac=1)s</>.\nStays active for <b>{dataActive.DurationTotal}|fmt(min_frac=0,max_frac=1)s</>.\nAfter activity ends, creates an Eruption dealing <b>{dataDmg.FireMinDmgTotal}|round() - {dataDmg.FireMaxDmgTotal}|round()</> <me_FireDam>Fire Damage</> in a <b>{dataDmg.Radius_UI}|fmt(min_frac=0,max_frac=1)m</> radius.\nCan be reactivated to end activity early.","Разрушает землю в месте цели, нанося <b>{dataDmgAlt2.StrikeMinDmgTotal}|round() - {dataDmgAlt2.StrikeMaxDmgTotal}|round()</> <me_StrikeDam>дробящего урона</> в <b>{dataDmgAlt2.Radius_UI}|fmt(min_frac=0,max_frac=1)м</> области и <me_Root>опутывая</> на <b>{dataDmgAlt2.HitRootDurationTotal}|fmt(min_frac=0,max_frac=1) сек.</>\nРазрушенная земля остается активной <b>{dataActive.DurationTotal}|fmt(min_frac=0,max_frac=1) сек.</>\nПосле окончания активности вызывает извержение, наносящее <b>{dataDmg.FireMinDmgTotal}|round() - {dataDmg.FireMaxDmgTotal}|round()</> <me_FireDam>урона огнем</> в <b>{dataDmg.Radius_UI}|fmt(min_frac=0,max_frac=1)м</> области.\nУмение можно применить повторно, чтобы досрочно прекратить активность земли."
"Masteries/st_mastery_earth_actives","VolcanicEruption_Mod_Aftershocks_0Name","Aftershocks","Афтершок"
"Masteries/st_mastery_earth_actives","VolcanicEruption_Mod_Aftershocks_1Description","Every Eruption deals <b>{Dmg}|round()</> <me_StrikeDam>Strike Damage</> in a <b>{Radius_UI}|fmt(min_frac=0,max_frac=1)m</> radius","Каждое извержение наносит <b>{Dmg}|round()</> <me_StrikeDam>дробящего урона</> в <b>{Radius_UI}|fmt(min_frac=0,max_frac=1)м</> области"
"Masteries/st_mastery_earth_actives","VolcanicEruption_Mod_EnhancedDuration_0Name","Enhanced Duration","Длительность"
"Masteries/st_mastery_earth_actives","VolcanicEruption_Mod_EnhancedDuration_1Description","<b>+{DurationMod}|fmt(min_frac=0,max_frac=1)s</> Duration\n<b>+{MPCostMod}|round()</> Energy Cost","<b>+{DurationMod}|fmt(min_frac=0,max_frac=1) сек.</> длительности\n<b>+{MPCostMod}|round()</> расхода энергии"
"Masteries/st_mastery_earth_actives","VolcanicEruption_Mod_EscalatingEruption_0Name","Escalating Eruption","Растущее извержение"
"Masteries/st_mastery_earth_actives","VolcanicEruption_Mod_EscalatingEruption_1Description","Main Eruption deals <b>{DmgMod_UI}|round()%</> more Damage per second of activity.","Основное извержение наносит на <b>{DmgMod_UI}|round()%</> больше урона за каждую секунду активности."
"Masteries/st_mastery_earth_actives","VolcanicEruption_Mod_ForcedEruptions_0Name","Forced Eruptions","Вынужденные извержения"
"Masteries/st_mastery_earth_actives","VolcanicEruption_Mod_ForcedEruptions_1Description","While active, for every <b>{MPRequired}|round()</> Energy you spend globally, cause another Eruption dealing <b>{Dmg}|round()</> <me_FireDam>Fire Damage</> in a <b>{Radius_UI}|fmt(min_frac=0,max_frac=1)m</> radius","Пока активно, каждые <b>{MPRequired}|round()</> расходуемой энергии на любые действия вызывают еще одно извержение, наносящее <b>{Dmg}|round()</> <me_FireDam>урона огнем</> в <b>{Radius_UI}|fmt(min_frac=0,max_frac=1)м</> области"
"Masteries/st_mastery_earth_actives","VolcanicEruption_Mod_LavaField_0Name","Lava Field","Лавовое поле"
"Masteries/st_mastery_earth_actives","VolcanicEruption_Mod_LavaField_1Description","Turns the broken ground into a Lava Field.\nWhile active deals <b>{Dmg}|round()</> <me_FireDam>Fire Damage</> every <b>{Period}|fmt(min_frac=0,max_frac=1)s</> in a <b>{Radius_UI}|fmt(min_frac=0,max_frac=1)m</> radius\n<b>+{MPCostMod}|round()</> Energy Cost","Превращает разрушенную землю в лавовое поле.\nПока активно, наносит <b>{Dmg}|round()</> <me_FireDam>урона огнем</> каждые <b>{Period}|fmt(min_frac=0,max_frac=1) сек.</> в <b>{Radius_UI}|fmt(min_frac=0,max_frac=1)м</> области\n<b>+{MPCostMod}|round()</> расхода энергии"
"Masteries/st_mastery_earth_actives","VolcanicEruption_Mod_LavaField_2DescriptionShort","While active deals <b>{Dmg}|round()</> <me_FireDam>Fire Damage</> every <b>{Period}|fmt(min_frac=0,max_frac=1)s</> in a <b>{Radius_UI}|fmt(min_frac=0,max_frac=1)m</> radius","Пока активно, наносит <b>{Dmg}|round()</> <me_FireDam>урона огнем</> каждые <b>{Period}|fmt(min_frac=0,max_frac=1) сек.</> в <b>{Radius_UI}|fmt(min_frac=0,max_frac=1)м</> области"
"Masteries/st_mastery_earth_actives","VolcanicEruption_Mod_OverloadDamage_0Name","Overload","Перегрузка"
"Masteries/st_mastery_earth_actives","VolcanicEruption_Mod_OverloadDamage_1Description","<b>{DmgMod_UI}|round()%</> more Damage per <me_Overload>Overload</> up to <b>{DmgModLimit_UI}|round()%</>","<b>+{DmgMod_UI}|round()%</> урона за каждый заряд <me_Overload>перегрузки</>, вплоть до <b>{DmgModLimit_UI}|round()%</>"
"Masteries/st_mastery_earth_actives","VolcanicEruption_Mod_RepeatedEruptions_0Name","Repeated Eruptions","Повторные извержения"
"Masteries/st_mastery_earth_actives","VolcanicEruption_Mod_RepeatedEruptions_1Description","After the main Eruption causes additional Eruptions in <b>{Period}|fmt(min_frac=0,max_frac=1)s</> intervals dealing <b>{Dmg}|round()</> <me_FireDam>Fire Damage</> in a <b>{Radius_UI}|fmt(min_frac=0,max_frac=1)m</> radius while active.","После основного извержения вызывает дополнительные каждые <b>{Period}|fmt(min_frac=0,max_frac=1) сек.</>, нанося <b>{Dmg}|round()</> <me_FireDam>урона огнем</> в <b>{Radius_UI}|fmt(min_frac=0,max_frac=1)м</> области."
"Masteries/st_mastery_earth_actives","StoneForm_0Name","Stone Form","Окаменение"
"Masteries/st_mastery_earth_actives","StoneForm_1Description","You are encased in stone for <b>{dataActive.DurationTotal}|fmt(min_frac=0,max_frac=1)</>s.\nWhile encased you take <b>{dataBase.DmgReduction_UI}|round()%</> less Damage and cannot act.\nRecast or use a Movement Skill to cancel early.","Заключает вас в камень на <b>{dataActive.DurationTotal}|fmt(min_frac=0,max_frac=1)</> сек.\nВ окаменении вы получаете на <b>{dataBase.DmgReduction_UI}|round()%</> меньше урона и не можете двигаться.\nСостояние прерывается после применения другого умения движения или этого же умения повторно."
"Masteries/st_mastery_earth_actives","StoneForm_Mod_AbsorbExplosion_0Name","Absorb Explosion","Поглощене взрыва"
"Masteries/st_mastery_earth_actives","StoneForm_Mod_AbsorbExplosion_1Description","Deals <b>{Ratio}</>% of the absorbed damage as additional <me_StrikeDam>Strike Damage</>.","Наносит <b>{Ratio}</>% от поглощенного урона в виде дополнительного <me_StrikeDam>дробящего урона</>."
"Masteries/st_mastery_earth_actives","StoneForm_Mod_BarrierDecay_0Name","Barrier Decay","Распад барьера"
"Masteries/st_mastery_earth_actives","StoneForm_Mod_BarrierDecay_1Description","While active Barrier doesn\'t decay.","Пока активно, барьер не распадается."
"Masteries/st_mastery_earth_actives","StoneForm_Mod_EnhancedDuration_0Name","Enhanced Duration","Длительность"
"Masteries/st_mastery_earth_actives","StoneForm_Mod_EnhancedDuration_1Description","<b>+{DurationMod}|fmt(min_frac=0,max_frac=1)s</> Duration","<b>+{DurationMod}|fmt(min_frac=0,max_frac=1) сек.</> длительности"
"Masteries/st_mastery_earth_actives","StoneForm_Mod_ImprisonedStrength_0Name","Imprisoned Strength","Заключенная сила"
"Masteries/st_mastery_earth_actives","StoneForm_Mod_ImprisonedStrength_1Description","While Encased, Buffs don\'t decay. <b>{DurationMod_UI}%</> less Stoneform duration.","Пока активно, останавливает время для активных усилений персонажа. <b>-{DurationMod_UI}%</> длительности окаменения."
"Masteries/st_mastery_earth_actives","StoneForm_Mod_OverloadCleanse_0Name","Overload Cleanse","Снятие перегрузки"
"Masteries/st_mastery_earth_actives","StoneForm_Mod_OverloadCleanse_1Description","On use <me_Cleanse>cleanse</> <b>{OverloadAmtCleansed}</> <me_Overload>Overload</>, recover <b>{EnergyPerCleansed}</> Energy for every <me_Overload>Overload</> cleansed.","При применении <me_Cleanse>очищает</> <b>{OverloadAmtCleansed}</> зарядов <me_Overload>перегрузки</> и восстанавливает <b>{EnergyPerCleansed}</> энергии за каждый снятый заряд <me_Overload>перегрузки</>."
"Masteries/st_mastery_earth_actives","StoneForm_Mod_StrikeRetaliation_0Name","Strike Retaliation","Дробящее отражение"
"Masteries/st_mastery_earth_actives","StoneForm_Mod_StrikeRetaliation_1Description","While active grants you <b>+{StrikeRetaliation}|round()</> <me_StrikeDam>Strike</> <me_Retaliate>Retaliation</>.","Пока активно, дает вам <b>+{StrikeRetaliation}|round()</> <me_StrikeDam>дробящего</> <me_Retaliate>отражения</>."
"Masteries/st_mastery_earth_actives","StoneForm_Mod_RockExplosion_0Name","Rock Explosion","Земляной взрыв"
"Masteries/st_mastery_earth_actives","StoneForm_Mod_RockExplosion_1Description","When Stoneform ends it deals <b>{Dmg}|round()</> <me_StrikeDam>Strike Damage</> in a <b>{Radius_UI}|fmt(min_frac=0,max_frac=1)m</> radius.","Когда окаменение заканчивается, наносит <b>{Dmg}|round()</> <me_StrikeDam>дробящего урона</> в <b>{Radius_UI}|fmt(min_frac=0,max_frac=1)м</> области."
"Masteries/st_mastery_earth_actives","StoneForm_Mod_Shockwave_0Name","Shockwave","Ударная волна"
